Overall graph size pval = 0.0037
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
GRB2	1.0	1.0	1.0
HLA-DRB1	1.0	1.0	1.0
RET	1.0	1.0	1.0
CD3G	1.0	1.0	1.0
CD3E	1.0	1.0	1.0
CD3D	1.0	1.0	1.0
IKBKB	1.0	1.0	1.0
XPO1	1.0	1.0	1.0
RAC1	1.0	1.0	1.0
IKBKG	1.0	1.0	1.0
JAK2	1.0	1.0	1.0
HRAS	1.0	1.0	1.0
IKBKE	1.0	1.0	1.0
JAK1	1.0	1.0	1.0
EDN1	1.0	1.0	1.0
SYK	1.0	1.0	1.0
TYK2	1.0	1.0	1.0
HCK	1.0	1.0	1.0
KIT	1.0	1.0	1.0
SGK3	1.0	1.0	1.0
GNAI3	1.0	1.0	1.0
CXCR4	1.0	1.0	1.0
GNAI1	1.0	1.0	1.0
RELA	1.0	1.0	1.0
GNAI2	1.0	1.0	1.0
NRAS	1.0	1.0	1.0
FLNA	1.0	1.0	1.0
PAK2	1.0	1.0	1.0
MAP3K1	1.0	1.0	1.0
CSNK1A1	1.0	1.0	1.0
HIPK1	1.0	1.0	1.0
VEGFA	1.0	1.0	1.0
PPP1CA	1.0	1.0	1.0
AXL	1.0	1.0	1.0
CTNNB1	1.0	1.0	1.0
PKN1	1.0	1.0	1.0
PF4	1.0	1.0	1.0
EPO	1.0	1.0	1.0
TRAC	1.0	1.0	1.0
EP300	1.0	1.0	1.0
MAP3K7	1.0	1.0	1.0
MAP3K5	1.0	1.0	1.0
PDGFRB	1.0	1.0	1.0
MAP2K4	1.0	1.0	1.0
MAP2K1	1.0	1.0	1.0
MAP2K2	1.0	1.0	1.0
WNT5A	1.0	1.0	1.0
DYRK1B	1.0	1.0	1.0
VRK1	1.0	1.0	1.0
TNNI3K	1.0	1.0	1.0
RAF1	1.0	1.0	1.0
BLK	1.0	1.0	1.0
GNAZ	1.0	1.0	1.0
SHC1	1.0	1.0	1.0
PXN	1.0	1.0	1.0
STK4	1.0	1.0	1.0
STK3	1.0	1.0	1.0
IRAK1	1.0	1.0	1.0
GRK5	1.0	1.0	1.0
GRK6	1.0	1.0	1.0
STK38	1.0	1.0	1.0
RIPK1	1.0	1.0	1.0
MAP2K7	1.0	1.0	1.0
MARK3	1.0	1.0	1.0
SMAD3	1.0	1.0	1.0
BDNF	1.0	1.0	1.0
IL2	1.0	1.0	1.0
GNAO1	1.0	1.0	1.0
GH2	1.0	1.0	1.0
CLK1	1.0	1.0	1.0
GH1	1.0	1.0	1.0
CXCL10	1.0	1.0	1.0
CXCL11	1.0	1.0	1.0
FER	1.0	1.0	1.0
GNAQ	1.0	1.0	1.0
GNB1	1.0	1.0	1.0
HLA-DRA	1.0	1.0	1.0
DYRK4	1.0	1.0	1.0
CXCL9	1.0	1.0	1.0
DYRK2	1.0	1.0	1.0
ITGB3	1.0	1.0	1.0
ARRB1	1.0	1.0	1.0
ARRB2	1.0	1.0	1.0
SIN3A	1.0	1.0	1.0
PRKG2	1.0	1.0	1.0
HSP90AA1	1.0	1.0	1.0
AMP	1.0	1.0	1.0
CHUK	1.0	1.0	1.0
PKC	1.0	1.0	1.0
NRG1	1.0	1.0	1.0
PPP2R5D	1.0	1.0	1.0
TRAF2	1.0	1.0	1.0
NGF	1.0	1.0	1.0
LATS1	1.0	1.0	1.0
FGR	1.0	1.0	1.0
ZAP70	1.0	1.0	1.0
PIK3CA	1.0	1.0	1.0
LCK	1.0	1.0	1.0
TRAF6	1.0	1.0	1.0
SOS1	1.0	1.0	1.0
MET	1.0	1.0	1.0
CAMK2B	1.0	1.0	1.0
CAMK2D	1.0	1.0	1.0
PRKAA2	1.0	1.0	1.0
ROCK1	1.0	1.0	1.0
HDAC1	1.0	1.0	1.0
IL2RG	1.0	1.0	1.0
CBL	1.0	1.0	1.0
CDC42	1.0	1.0	1.0
GNG2	1.0	1.0	1.0
ERBB3	1.0	1.0	1.0
PTK2B	1.0	1.0	1.0
CSK	1.0	1.0	1.0
PTPN11	1.0	1.0	1.0
EPOR	1.0	1.0	1.0
CD4	1.0	1.0	1.0
IL2RA	1.0	1.0	1.0
KRAS	1.0	1.0	1.0
CD247	1.0	1.0	1.0
PTPN2	1.0	1.0	1.0
